id,name,text,trans
0000000000000,佑芽,ドリンクのPRイベントの様子を\nお届けします、花海佑芽ですっ！,
0000000000000,佑芽,さっそくインタビューしていきますよ！\nまずは、えーっと……,
0000000000000,佑芽,（誰から、声をかけたらいいですか！？\n　プロデューサーさんっ！）,
select,,女子高校生を\n示す,
select,,小さな姉妹を\n示す,
select,,サラリーマンを\n示す,
0000000000000,佑芽,おー、部活帰りなんですかっ！\nならこのドリンクはぴったりですね～！,
0000000000000,{user},インタビュアーとしての仕事を、\nちゃんと果たせていたな。,
0000000000000,佑芽,わぁ、姉妹仲良く飲んでくれてます！\nあたしもお姉ちゃんと飲みたいなぁ。,
0000000000000,{user},インタビュアーとしての仕事を、\nちゃんと果たせていたな。,
0000000000000,佑芽,ひと仕事終えた後のドリンク、\nお味はいかがでしょーかっ！,
0000000000000,{user},インタビュアーとしての仕事を、\nちゃんと果たせていたな。,
info,adv_pevent_002_hume_sales_1-003-01.txt,,
译者,,,
